Nombre,Categoria,Precio,Calidad
EmpireDragon,FPS,52355,52
GalaxyChronicle,Battle Royale,63403,66
WarriorDragon,FPS,7823,55
ShadowDragon,Plataforma,62033,26
AdventureChronicle,Carreras,68650,92
QuestKingdom,Battle Royale,60513,9
KingdomGalaxy,Aventura,24510,84
HeroChronicle,FPS,31698,26
KingdomHero,Battle Royale,7222,67
QuestFantasy,MMORPG,27697,21
FantasyShadow,Plataforma,69106,48
LegendsHero,Acción,19170,9
DragonDragon,Battle Royale,5403,64
ShadowQuest,MMORPG,28912,61
HeroChronicle,RPG,54127,8
LegendsWarrior,Deportes,54611,54
AdventureQuest,Simulación,8999,93
KingdomChronicle,RPG,17625,84
GalaxyShadow,Estrategia,37298,59
LegendsHero,RPG,49445,4
GalaxyHero,Aventura,41799,7
ChronicleGalaxy,Simulación,24594,34
EmpireDragon,Puzzle,34990,98
FantasyWarrior,FPS,37492,78
LegendsAdventure,Carreras,63625,88
DragonKingdom,Plataforma,66717,62
AdventureWarrior,Acción,7901,29
QuestDragon,Estrategia,69820,21
ShadowDragon,Deportes,31697,19
WarriorDragon,Acción,25598,43
GalaxyDragon,Battle Royale,43987,81
ShadowQuest,RPG,8073,93
QuestAdventure,Estrategia,23286,81
HeroChronicle,Aventura,56646,68
DragonQuest,Simulación,68823,81
LegendsDragon,Estrategia,8227,86
WarriorGalaxy,FPS,29,58
GalaxyWarrior,FPS,36349,84
EmpireKingdom,RPG,8583,31
DragonLegends,Estrategia,16319,96
LegendsAdventure,Deportes,51652,100
WarriorEmpire,Deportes,40633,8
ChronicleQuest,Deportes,6099,57
KingdomKingdom,FPS,13876,18
ChronicleShadow,Aventura,25162,73
AdventureHero,Carreras,3995,52
ChronicleHero,Plataforma,5126,71
ChronicleFantasy,Aventura,5785,23
KingdomChronicle,Aventura,66489,59
FantasyQuest,Puzzle,22843,81
AdventureHero,Estrategia,23175,94
HeroKingdom,Deportes,52724,35
LegendsDragon,Simulación,5054,82
ShadowAdventure,Carreras,45014,30
HeroDragon,Carreras,67919,17
AdventureShadow,MMORPG,11797,13
ChronicleShadow,Battle Royale,13977,76
KingdomEmpire,Battle Royale,13354,62
KingdomDragon,Plataforma,50859,54
ChronicleEmpire,Acción,16813,7
EmpireShadow,FPS,61630,67
GalaxyWarrior,MMORPG,47822,14
DragonAdventure,RPG,17747,61
EmpireDragon,FPS,47640,50
GalaxyGalaxy,Plataforma,65390,91
GalaxyEmpire,Estrategia,59785,74
DragonKingdom,Plataforma,69073,6
FantasyLegends,Estrategia,60709,17
ShadowEmpire,Carreras,32206,21
WarriorEmpire,Aventura,67673,97
HeroHero,Aventura,30251,18
ShadowShadow,Acción,11669,87
QuestGalaxy,FPS,27919,12
AdventureDragon,Battle Royale,14491,24
ShadowEmpire,Carreras,47375,82
ChronicleDragon,Carreras,47824,32
ChronicleShadow,MMORPG,11655,7
EmpireShadow,Acción,50094,98
ChronicleEmpire,RPG,21383,24
KingdomFantasy,Battle Royale,18049,90
KingdomEmpire,RPG,62861,58
ShadowDragon,MMORPG,4552,18
LegendsEmpire,Plataforma,59874,85
DragonAdventure,Acción,36149,85
KingdomHero,Estrategia,12572,6
EmpireHero,Aventura,38325,29
HeroAdventure,FPS,4944,13
WarriorAdventure,Deportes,57949,94
WarriorQuest,Plataforma,26542,99
KingdomQuest,Aventura,12058,82
GalaxyWarrior,Acción,14607,7
FantasyChronicle,Plataforma,4079,81
GalaxyLegends,Deportes,39020,3
KingdomWarrior,FPS,64256,4
EmpireWarrior,Simulación,48808,8
HeroKingdom,Battle Royale,10504,25
KingdomAdventure,RPG,65471,40
GalaxyEmpire,Aventura,8440,70
WarriorQuest,Acción,52973,16
GalaxyChronicle,Plataforma,53827,7
DragonKingdom,Carreras,65625,73
DragonEmpire,Simulación,17110,55
EmpireKingdom,Plataforma,31051,93
WarriorAdventure,Estrategia,42164,23
EmpireEmpire,MMORPG,44195,67
KingdomKingdom,Deportes,54779,38
KingdomAdventure,Plataforma,49570,100
ChronicleLegends,Acción,19274,55
LegendsLegends,FPS,43709,55
DragonAdventure,Aventura,63269,90
ShadowGalaxy,MMORPG,22479,50
GalaxyQuest,Deportes,44104,16
AdventureChronicle,Battle Royale,42817,96
ChronicleKingdom,Battle Royale,64516,10
GalaxyHero,Estrategia,34035,73
AdventureHero,Carreras,42196,91
AdventureHero,FPS,66151,52
GalaxyAdventure,Battle Royale,16451,21
AdventureShadow,Battle Royale,67325,66
ChronicleQuest,MMORPG,36799,35
ShadowChronicle,Estrategia,31509,9
FantasyKingdom,Plataforma,32167,72
QuestGalaxy,Plataforma,25522,60
KingdomEmpire,Simulación,8523,9
HeroFantasy,Carreras,37505,16
GalaxyQuest,RPG,56052,87
ShadowQuest,Battle Royale,63906,28
WarriorGalaxy,Carreras,940,10
GalaxyLegends,Battle Royale,17384,1
QuestChronicle,Estrategia,3771,46
GalaxyDragon,Deportes,66781,4
GalaxyChronicle,RPG,30867,80
FantasyQuest,Plataforma,31953,65
QuestKingdom,Estrategia,7872,17
AdventureChronicle,Simulación,61673,7
QuestChronicle,RPG,45676,78
EmpireGalaxy,MMORPG,69408,73
QuestAdventure,MMORPG,67682,41
FantasyAdventure,Simulación,65900,65
ChronicleQuest,RPG,62266,46
ShadowKingdom,Acción,64612,79
ShadowQuest,Plataforma,53446,10
GalaxyLegends,RPG,66232,65
ShadowDragon,FPS,3617,97
LegendsShadow,MMORPG,13445,1
HeroQuest,Simulación,15158,91
WarriorShadow,Aventura,36646,4
WarriorShadow,FPS,31001,78
LegendsEmpire,Aventura,24491,49
LegendsGalaxy,Deportes,20530,46
FantasyEmpire,Estrategia,44001,81
AdventureKingdom,FPS,42532,22
HeroQuest,RPG,54219,26
QuestShadow,RPG,51481,13
FantasyAdventure,MMORPG,5825,86
KingdomLegends,Carreras,44152,43
HeroEmpire,Estrategia,14097,89
ChronicleHero,RPG,66612,9
AdventureKingdom,Estrategia,36623,62
GalaxyWarrior,RPG,21563,25
KingdomKingdom,Plataforma,66245,30
AdventureDragon,Simulación,27082,50
QuestWarrior,Acción,66136,93
QuestWarrior,MMORPG,45289,34
ChronicleChronicle,Puzzle,58996,82
LegendsWarrior,Plataforma,65782,89
ChronicleEmpire,Carreras,35947,57
EmpireLegends,Estrategia,9415,2
HeroLegends,FPS,51031,35
HeroShadow,Simulación,38917,0
ShadowShadow,RPG,69228,61
ChronicleChronicle,Puzzle,9099,79
FantasyWarrior,Deportes,67931,51
QuestDragon,Battle Royale,60584,34
FantasyShadow,FPS,53963,54
GalaxyEmpire,RPG,69991,13
WarriorEmpire,Acción,21589,81
HeroFantasy,Battle Royale,60575,95
ShadowDragon,FPS,17144,47
LegendsFantasy,Aventura,58499,81
EmpireGalaxy,FPS,42405,26
WarriorAdventure,Battle Royale,68284,41
LegendsQuest,Carreras,67946,46
EmpireEmpire,MMORPG,29046,17
GalaxyKingdom,Deportes,54366,42
WarriorKingdom,MMORPG,66705,60
EmpireFantasy,Puzzle,53139,77
WarriorDragon,Battle Royale,66234,60
EmpireKingdom,FPS,63010,90
AdventureShadow,Deportes,7520,5
FantasyDragon,Simulación,42423,31
EmpireKingdom,Carreras,59638,30
FantasyAdventure,RPG,37364,92
WarriorAdventure,Plataforma,7432,36
ShadowHero,Estrategia,8919,78
HeroWarrior,Plataforma,46606,100
HeroDragon,FPS,49948,16
HeroWarrior,FPS,59558,59
LegendsGalaxy,Plataforma,44683,41
HeroAdventure,Aventura,20330,62
FantasyWarrior,Plataforma,49272,30
LegendsShadow,Puzzle,37988,17
WarriorHero,Aventura,69961,92
LegendsKingdom,Carreras,39388,71
ShadowWarrior,Simulación,12307,4
HeroEmpire,Acción,56370,29
LegendsGalaxy,Aventura,57777,61
ChronicleQuest,MMORPG,20302,72
GalaxyWarrior,Carreras,36823,18
WarriorShadow,Aventura,15333,43
FantasyKingdom,Plataforma,20462,62
DragonQuest,Plataforma,40885,82
WarriorEmpire,Aventura,31478,1
QuestHero,Simulación,61817,90
HeroChronicle,Puzzle,39647,81
FantasyAdventure,Simulación,35201,70
AdventureWarrior,Deportes,4073,13
WarriorWarrior,Battle Royale,10175,2
AdventureShadow,Carreras,51069,20
FantasyLegends,Plataforma,59040,3
AdventureWarrior,Carreras,60315,69
FantasyHero,Puzzle,8711,45
EmpireQuest,Estrategia,59237,100
AdventureKingdom,RPG,26339,19
HeroChronicle,Plataforma,64342,46
FantasyFantasy,Battle Royale,42496,45
KingdomDragon,Deportes,4883,29
GalaxyFantasy,Simulación,1766,31
AdventureChronicle,Puzzle,11081,38
QuestAdventure,Simulación,33674,44
GalaxyChronicle,RPG,35817,39
LegendsHero,Battle Royale,30869,63
KingdomHero,Carreras,5736,96
ChronicleShadow,Battle Royale,28407,60
ShadowChronicle,Plataforma,9624,54
EmpireHero,FPS,6224,4
LegendsChronicle,Deportes,49233,59
FantasyChronicle,Deportes,66344,3
EmpireQuest,MMORPG,69287,47
ShadowFantasy,FPS,25215,74
GalaxyWarrior,Aventura,21365,73
QuestChronicle,Deportes,11969,35
WarriorShadow,Carreras,10025,26
HeroWarrior,RPG,39386,12
GalaxyHero,Estrategia,6957,10
ShadowKingdom,Estrategia,30127,31
QuestGalaxy,Puzzle,39070,43
ChronicleFantasy,Aventura,67280,29
ChronicleLegends,FPS,11499,35
AdventureDragon,Battle Royale,30343,41
KingdomAdventure,Estrategia,12480,40
DragonHero,Plataforma,51764,39
EmpireAdventure,MMORPG,68389,87
LegendsQuest,Puzzle,119,7
AdventureAdventure,Carreras,13536,57
LegendsAdventure,Estrategia,41890,32
KingdomEmpire,RPG,43758,65
WarriorFantasy,Aventura,62411,100
WarriorEmpire,MMORPG,20621,59
LegendsEmpire,Deportes,10399,95
ShadowQuest,FPS,25155,3
FantasyQuest,Simulación,62454,78
FantasyDragon,RPG,54405,32
LegendsWarrior,RPG,28974,2
HeroHero,MMORPG,53649,94
QuestShadow,Simulación,47379,68
DragonFantasy,Carreras,7080,69
ShadowShadow,Battle Royale,18624,36
KingdomChronicle,Deportes,4152,98
ShadowLegends,Simulación,4583,48
LegendsLegends,Carreras,62234,72
AdventureEmpire,Acción,46902,2
EmpireFantasy,Carreras,1234,48
EmpireChronicle,Estrategia,33615,34
ShadowKingdom,FPS,21219,78
KingdomEmpire,Estrategia,26503,33
GalaxyHero,Plataforma,29549,40
HeroFantasy,Carreras,52341,10
QuestFantasy,MMORPG,35837,19
AdventureLegends,Plataforma,48721,31
WarriorEmpire,Plataforma,25472,23
EmpireAdventure,Puzzle,20102,78
ShadowKingdom,Deportes,18166,33
EmpireGalaxy,RPG,52376,99
ChronicleQuest,RPG,12284,90
KingdomHero,Battle Royale,61311,25
DragonFantasy,Simulación,26805,95
DragonQuest,RPG,13049,11
QuestShadow,Plataforma,63078,9
KingdomAdventure,FPS,66579,41
KingdomWarrior,Aventura,33198,3
HeroEmpire,Puzzle,11185,94
HeroKingdom,MMORPG,27826,88
GalaxyGalaxy,Simulación,34552,34
LegendsQuest,Battle Royale,59234,75
QuestGalaxy,Battle Royale,14825,25
AdventureAdventure,FPS,35519,39
FantasyHero,Estrategia,44417,33
EmpireKingdom,Acción,30426,30
AdventureQuest,FPS,58113,37
LegendsHero,Estrategia,45410,14
DragonQuest,Deportes,50999,59
EmpireAdventure,Plataforma,36856,5
AdventureKingdom,Simulación,5045,11
HeroKingdom,FPS,58408,57
DragonHero,Estrategia,17977,92
GalaxyAdventure,Battle Royale,12985,99
ChronicleDragon,Plataforma,11477,79
WarriorGalaxy,Aventura,67809,80
DragonShadow,Aventura,25367,60
HeroLegends,Aventura,14141,19
AdventureChronicle,Estrategia,28960,16
FantasyDragon,Acción,54889,18
AdventureChronicle,Estrategia,34341,49
HeroEmpire,Acción,19777,43
DragonFantasy,Estrategia,49357,30
GalaxyWarrior,Simulación,45884,10
ShadowFantasy,Battle Royale,51526,9
DragonAdventure,Carreras,4531,51
FantasyHero,Estrategia,25981,79
AdventureWarrior,Plataforma,12193,91
EmpireHero,Aventura,41587,55
GalaxyLegends,MMORPG,5346,79
EmpireAdventure,Deportes,21309,73
KingdomLegends,Puzzle,56006,32
WarriorKingdom,Plataforma,57886,72
FantasyFantasy,RPG,60854,89
EmpireLegends,FPS,10716,99
AdventureChronicle,Plataforma,3446,38
HeroGalaxy,Plataforma,19425,46
ChronicleWarrior,Battle Royale,47482,12
HeroLegends,FPS,11590,97
WarriorWarrior,Deportes,32460,89
WarriorChronicle,Aventura,47912,21
AdventureShadow,Simulación,41909,70
KingdomHero,Battle Royale,34930,90
ShadowWarrior,Plataforma,58276,68
DragonChronicle,Aventura,18639,15
QuestWarrior,Estrategia,8001,99
AdventureShadow,Plataforma,46131,17
WarriorEmpire,Estrategia,22464,34
ChronicleChronicle,Estrategia,22273,45
AdventureQuest,Simulación,53388,47
DragonShadow,Estrategia,60325,88
WarriorAdventure,Battle Royale,24475,30
AdventureShadow,Carreras,67212,55
LegendsAdventure,FPS,64393,83
QuestWarrior,Deportes,29487,88
ShadowChronicle,FPS,7800,84
HeroWarrior,FPS,35810,60
LegendsKingdom,Estrategia,27775,68
AdventureFantasy,RPG,10388,58
HeroQuest,Estrategia,20849,5
WarriorHero,FPS,53458,51
KingdomQuest,Battle Royale,1209,44
DragonKingdom,Acción,23287,17
ShadowGalaxy,Plataforma,26253,11
EmpireFantasy,Simulación,17922,42
FantasyChronicle,Estrategia,60286,24
ChronicleQuest,Acción,17387,53
LegendsWarrior,MMORPG,10939,6
DragonWarrior,RPG,8618,33
GalaxyKingdom,Estrategia,1162,27
KingdomEmpire,Puzzle,68336,4
GalaxyChronicle,MMORPG,10036,86
EmpireDragon,Deportes,69250,76
ShadowShadow,Deportes,45465,35
QuestEmpire,Aventura,50336,66
EmpireKingdom,Estrategia,12161,35
ShadowWarrior,Simulación,41764,25
EmpireAdventure,Simulación,28815,0
FantasyAdventure,Carreras,16177,77
GalaxyWarrior,Simulación,35094,26
HeroLegends,FPS,26465,18
FantasyKingdom,Puzzle,11990,37
AdventureHero,FPS,40276,74
ChronicleFantasy,Aventura,34025,73
KingdomGalaxy,Plataforma,39407,18
ShadowEmpire,Plataforma,40380,38
EmpireLegends,Plataforma,35699,43
EmpireFantasy,Estrategia,50334,25
FantasyEmpire,Simulación,54826,46
WarriorQuest,Deportes,52104,8
ChronicleChronicle,Estrategia,29825,87
FantasyChronicle,Estrategia,31384,86
HeroKingdom,Simulación,27451,51
AdventureQuest,Simulación,25534,16
QuestHero,MMORPG,48317,9
EmpireGalaxy,RPG,26997,37
GalaxyGalaxy,Puzzle,64231,80
AdventureWarrior,Puzzle,8659,55
FantasyShadow,Acción,24886,88
WarriorKingdom,Puzzle,61130,48
LegendsFantasy,Carreras,41005,7
EmpireLegends,MMORPG,39380,81
QuestLegends,Plataforma,42498,10
GalaxyKingdom,Estrategia,39407,87
GalaxyHero,Puzzle,2293,80
KingdomHero,RPG,28515,19
ShadowWarrior,Carreras,35845,22
ShadowFantasy,Battle Royale,21079,15
DragonGalaxy,Simulación,9827,96
FantasyGalaxy,Estrategia,49597,93
FantasyFantasy,Estrategia,5575,73
LegendsHero,Plataforma,13889,21
KingdomChronicle,Simulación,11149,59
LegendsAdventure,Acción,34717,48
GalaxyLegends,Puzzle,40623,23
DragonHero,FPS,36683,3
LegendsHero,MMORPG,27354,9
WarriorGalaxy,Simulación,5686,18
GalaxyHero,Deportes,2554,81
QuestAdventure,Carreras,35992,88
QuestAdventure,Puzzle,11251,79
QuestQuest,Aventura,30986,13
ShadowShadow,Acción,25442,66
KingdomWarrior,Simulación,28646,89
GalaxyGalaxy,Battle Royale,31415,55
FantasyShadow,MMORPG,31523,46
LegendsAdventure,Battle Royale,61376,91
LegendsChronicle,Acción,794,66
ShadowLegends,Acción,26642,100
ShadowHero,Plataforma,42876,5
KingdomWarrior,Puzzle,11755,32
ShadowWarrior,Deportes,53531,48
KingdomShadow,Puzzle,19731,87
WarriorEmpire,Puzzle,65471,71
LegendsShadow,Acción,18349,0
AdventureHero,Estrategia,41834,23
ChronicleQuest,Carreras,49857,43
FantasyFantasy,RPG,25171,41
FantasyAdventure,Puzzle,7718,17
AdventureShadow,Aventura,42378,73
DragonQuest,Simulación,45112,48
FantasyGalaxy,Acción,23837,13
KingdomAdventure,FPS,26651,57
ShadowAdventure,Plataforma,3772,55
LegendsShadow,RPG,59742,67
HeroKingdom,FPS,12101,40
ChronicleKingdom,RPG,42072,11
KingdomWarrior,Carreras,18506,51
KingdomWarrior,Simulación,16449,37
KingdomDragon,FPS,30688,51
AdventureShadow,MMORPG,17245,18
GalaxyKingdom,MMORPG,15980,44
AdventureDragon,Estrategia,62034,11
ChronicleWarrior,Simulación,12007,33
KingdomFantasy,RPG,31850,7
AdventureShadow,Deportes,35525,98
DragonQuest,RPG,36978,81
QuestAdventure,Simulación,44321,51
EmpireEmpire,Simulación,49872,51
GalaxyEmpire,Aventura,52593,39
QuestChronicle,Simulación,11543,36
ChronicleFantasy,Aventura,35464,5
ShadowShadow,RPG,47657,70
LegendsFantasy,Simulación,34519,35
FantasyQuest,FPS,63989,28
GalaxyQuest,Plataforma,33752,85
ChronicleKingdom,FPS,47252,1
FantasyHero,Carreras,988,92
QuestGalaxy,FPS,35023,39
KingdomEmpire,Deportes,56758,41
LegendsFantasy,Estrategia,46366,13
DragonShadow,Carreras,21979,97
AdventureShadow,Carreras,19140,66
EmpireLegends,RPG,46878,10
WarriorWarrior,Deportes,29202,18
ChronicleFantasy,Aventura,39533,1
HeroChronicle,Acción,33735,71
WarriorFantasy,Aventura,17761,15
ShadowShadow,RPG,22787,8
EmpireAdventure,Aventura,52539,54
DragonShadow,Aventura,1078,35
FantasyFantasy,MMORPG,7231,64
FantasyGalaxy,Carreras,29009,96
ChronicleHero,Puzzle,57640,23
HeroShadow,Aventura,14559,43
WarriorHero,Plataforma,41001,16
DragonKingdom,Puzzle,488,15
DragonShadow,Acción,51891,66
WarriorGalaxy,MMORPG,57756,59
QuestAdventure,Acción,60680,45
WarriorKingdom,Deportes,11850,45
GalaxyLegends,Estrategia,35850,47
AdventureQuest,Carreras,67780,58
DragonLegends,Battle Royale,15607,19
QuestWarrior,Aventura,20275,1
KingdomShadow,Battle Royale,19033,21
ShadowHero,Carreras,40640,91
GalaxyKingdom,Battle Royale,34217,77
ChronicleKingdom,Carreras,68474,76
WarriorGalaxy,Deportes,16489,10
LegendsKingdom,Puzzle,32257,49
QuestChronicle,Aventura,12505,26
EmpireGalaxy,Acción,25203,41
EmpireShadow,MMORPG,66231,41
QuestEmpire,RPG,51561,60
KingdomQuest,RPG,27057,21
AdventureQuest,Deportes,3196,69
FantasyShadow,Carreras,24416,83
WarriorDragon,RPG,51226,16
EmpireEmpire,Carreras,61241,52
EmpireQuest,Acción,68224,85
FantasyDragon,Plataforma,62770,81
ChronicleLegends,Plataforma,28681,86
AdventureShadow,Carreras,50353,67
GalaxyFantasy,Carreras,18905,68
ChronicleLegends,Estrategia,12469,1
DragonChronicle,Battle Royale,47292,82
GalaxyEmpire,Simulación,32261,15
FantasyHero,Plataforma,18074,31
LegendsEmpire,Plataforma,3701,74
EmpireFantasy,MMORPG,66785,22
FantasyDragon,Battle Royale,36737,57
HeroAdventure,Plataforma,35890,14
ShadowAdventure,RPG,30604,75
DragonChronicle,Acción,52699,89
GalaxyChronicle,Deportes,58130,29
WarriorQuest,FPS,11890,51
QuestFantasy,Simulación,53029,73
EmpireLegends,Battle Royale,4520,19
EmpireChronicle,FPS,9381,43
FantasyHero,Deportes,15494,52
EmpireGalaxy,Battle Royale,37486,67
AdventureLegends,Plataforma,53245,40
AdventureChronicle,Plataforma,54135,9
EmpireGalaxy,FPS,6252,21
WarriorKingdom,Aventura,55300,54
DragonEmpire,Deportes,16375,48
AdventureEmpire,Puzzle,37928,72
WarriorShadow,Battle Royale,38564,36
AdventureFantasy,Estrategia,64701,26
HeroKingdom,Simulación,65068,47
DragonFantasy,Aventura,14221,49
LegendsEmpire,FPS,16059,100
WarriorWarrior,Plataforma,64776,0
DragonAdventure,Plataforma,9789,97
FantasyLegends,Aventura,26190,29
FantasyEmpire,Estrategia,45354,1
HeroChronicle,Deportes,33094,5
GalaxyWarrior,Aventura,14323,95
QuestFantasy,Deportes,20749,55
EmpireEmpire,Aventura,27402,13
ChronicleHero,Estrategia,41761,25
ChronicleDragon,Deportes,66914,22
AdventureFantasy,Acción,22764,14
DragonWarrior,RPG,35396,64
ShadowAdventure,Simulación,15633,37
WarriorKingdom,Plataforma,23738,77
DragonLegends,MMORPG,14746,96
WarriorHero,Estrategia,69134,54
QuestShadow,MMORPG,22289,63
EmpireFantasy,FPS,59548,14
EmpireChronicle,FPS,44338,74
ShadowFantasy,RPG,41300,2
ChronicleHero,Acción,35476,95
ChronicleHero,MMORPG,58019,97
EmpireHero,Aventura,21892,14
LegendsShadow,Acción,24009,5
WarriorHero,Deportes,31626,48
DragonShadow,Aventura,39499,72
LegendsLegends,RPG,52852,90
GalaxyQuest,Simulación,16709,87
KingdomHero,Battle Royale,24568,86
WarriorQuest,Estrategia,55750,59
GalaxyChronicle,Simulación,28179,46
QuestWarrior,MMORPG,11316,72
GalaxyLegends,RPG,39227,27
GalaxyShadow,Plataforma,52920,31
DragonLegends,Carreras,22573,61
KingdomDragon,MMORPG,56756,32
FantasyHero,Aventura,51115,21
FantasyEmpire,FPS,67666,74
WarriorFantasy,Plataforma,58194,0
WarriorWarrior,Puzzle,6502,48
KingdomHero,Simulación,10646,93
HeroAdventure,MMORPG,59338,42
GalaxyDragon,MMORPG,7907,6
QuestEmpire,Battle Royale,43788,43
ShadowFantasy,Puzzle,40392,48
ChronicleQuest,Plataforma,53420,0
QuestQuest,FPS,1383,74
ChronicleGalaxy,MMORPG,41333,87
ChronicleEmpire,Aventura,37948,59
LegendsDragon,Aventura,29305,100
QuestGalaxy,Carreras,15989,5
QuestEmpire,Puzzle,68074,55
WarriorWarrior,FPS,25002,76
DragonWarrior,Puzzle,56766,70
LegendsWarrior,Aventura,15860,35
HeroHero,Aventura,67142,43
AdventureChronicle,Acción,43381,99
AdventureKingdom,RPG,31466,69
ShadowAdventure,Carreras,10963,4
ShadowFantasy,Aventura,56940,57
AdventureChronicle,Puzzle,62127,51
LegendsFantasy,Simulación,51718,11
EmpireGalaxy,Plataforma,68092,83
HeroEmpire,Aventura,15482,41
ChronicleAdventure,Simulación,9106,94
AdventureDragon,MMORPG,47321,41
ShadowWarrior,Carreras,1741,43
KingdomWarrior,Puzzle,49081,29
ChronicleAdventure,MMORPG,59855,69
QuestChronicle,Deportes,52367,13
EmpireGalaxy,Acción,36323,72
EmpireChronicle,FPS,27967,30
EmpireKingdom,Battle Royale,37276,100
EmpireKingdom,Deportes,32106,67
KingdomDragon,Acción,10317,26
GalaxyQuest,Acción,10037,85
QuestHero,Plataforma,46182,58
AdventureAdventure,Acción,2568,85
HeroEmpire,Estrategia,48560,34
ShadowShadow,Battle Royale,50948,14
AdventureLegends,RPG,1322,47
LegendsDragon,Battle Royale,46546,6
QuestKingdom,Estrategia,25482,17
QuestChronicle,Carreras,51033,34
HeroAdventure,Estrategia,33568,83
KingdomShadow,MMORPG,39878,12
HeroAdventure,Simulación,20310,30
QuestKingdom,RPG,22527,7
LegendsQuest,Estrategia,35159,25
ShadowDragon,Aventura,8814,100
AdventureEmpire,Battle Royale,21452,69
GalaxyWarrior,Battle Royale,48661,67
DragonLegends,FPS,63836,82
QuestKingdom,Puzzle,15518,90
FantasyQuest,RPG,7891,64
GalaxyShadow,FPS,37212,19
GalaxyFantasy,Plataforma,1667,17
ChronicleAdventure,Deportes,23033,91
LegendsAdventure,Deportes,59810,69
WarriorQuest,Carreras,4306,31
GalaxyKingdom,Simulación,36585,46
QuestQuest,Aventura,16093,58
EmpireEmpire,Deportes,56982,85
QuestFantasy,MMORPG,20692,35
LegendsGalaxy,Carreras,9660,19
EmpireDragon,Carreras,42722,55
ChronicleFantasy,Battle Royale,23704,50
LegendsWarrior,Simulación,42908,48
ShadowEmpire,FPS,46800,64
EmpireHero,MMORPG,53961,56
QuestEmpire,Carreras,24865,15
AdventureLegends,Puzzle,3980,79
ShadowQuest,Simulación,53289,2
ChronicleHero,Puzzle,56230,53
KingdomKingdom,Estrategia,21710,60
GalaxyAdventure,Simulación,35569,19
FantasyAdventure,Plataforma,59445,34
ShadowFantasy,Plataforma,68981,48
EmpireEmpire,Aventura,17384,8
EmpireLegends,Aventura,33834,14
FantasyWarrior,RPG,5858,90
HeroQuest,Battle Royale,52197,59
EmpireFantasy,MMORPG,51886,18
WarriorDragon,Simulación,57416,89
FantasyChronicle,Battle Royale,66811,70
AdventureEmpire,MMORPG,47377,48
GalaxyWarrior,Deportes,67118,69
AdventureShadow,Puzzle,2681,51
DragonWarrior,RPG,32226,38
LegendsShadow,Aventura,17435,63
FantasyWarrior,Battle Royale,15385,73
HeroKingdom,Puzzle,61944,2
QuestShadow,Deportes,61040,89
KingdomAdventure,Carreras,9959,14
HeroQuest,Carreras,57187,99
LegendsFantasy,RPG,34764,0
QuestQuest,Simulación,7165,78
LegendsDragon,Carreras,12895,22
HeroLegends,Aventura,20670,30
LegendsWarrior,RPG,64759,20
